ad_ref,assembly,body,ad_city,color,engine_cc,fuel_type,make,mileage,model,registered,transmission,year,price,make_reduced,model_reduced,log_price
7929797,Unknown,Hatchback,Wah,White,1300.0,Petrol,Suzuki,131000,Swift,Islamabad,Manual,1905.0,1915000.0,Suzuki,Swift,14.46522870278996
7907631,Unknown,Hatchback,Karachi,Mercury Blue,998.0,Petrol,KIA,40000,Picanto,Karachi,Automatic,1905.0,2750000.0,KIA,Other,14.827111833279051
7929800,Unknown,Mini Van,Shah,Black,1000.0,Petrol,Changan,100000,Karvaan,Punjab,Manual,1905.0,2350000.0,Changan,Other,14.669926311652166
7929801,Imported,Unknown,Swabi,Gold,1500.0,Petrol,Toyota,150000,Corolla,Islamabad,Automatic,1905.0,3150000.0,Toyota,Corolla,14.962913328262083
7929477,Unknown,Sedan,Karachi,Super White,1600.0,Petrol,Toyota,78000,Corolla,Karachi,Automatic,1905.0,4185000.0,Toyota,Corolla,15.24701750085431
7929804,Unknown,Hatchback,Karachi,Solid White,1000.0,Petrol,Suzuki,120000,Alto,Karachi,Manual,1905.0,625000.0,Suzuki,Alto,13.345508528717259
7929805,Unknown,Hatchback,Karachi,Solid White,1000.0,Petrol,Suzuki,81000,Cultus,Karachi,Manual,1905.0,1215000.0,Suzuki,Cultus,14.010255457801716
7929807,Unknown,Compact sedan,Nankana,Taffeta White,1497.0,Petrol,Honda,4000,City,Un-Registered,Automatic,1905.0,5800000.0,Honda,City,15.573368647930426
7929806,Imported,Hatchback,Islamabad,Blue,1200.0,Petrol,Suzuki,13800,Swift,Karachi,Automatic,1905.0,1745000.0,Suzuki,Swift,14.372265686684402
7929809,Imported,Hatchback,Islamabad,Unknown,660.0,Petrol,Daihatsu,88000,Mira,Islamabad,Automatic,1905.0,2200000.0,Daihatsu,Mira,14.603968372873895
7548534,Unknown,SUV,Karachi,Green,3000.0,Diesel,Toyota,50000,Prado,Sindh,Automatic,1905.0,4200000.0,Toyota,Prado,15.250595321348806
7929802,Unknown,Sedan,Lahore,White,1500.0,Petrol,Honda,105000,City,Punjab,Manual,1905.0,3750000.0,Honda,City,15.137266664613225
7929812,Unknown,Hatchback,Bahawalpur,Solid White,1000.0,Petrol,Suzuki,55000,Wagon,Punjab,Manual,1905.0,2600000.0,Suzuki,Wagon,14.77102238760702
7929811,Imported,Hatchback,Peshawar,White,660.0,Petrol,Suzuki,1,Alto,Peshawar,Automatic,1905.0,965000.0,Suzuki,Alto,13.779884416590017
7929813,Unknown,Hatchback,Lahore,White,1000.0,Petrol,Suzuki,38000,Wagon,Punjab,Manual,1905.0,2800000.0,Suzuki,Wagon,14.845130332288226
7857669,Imported,Micro Van,Gujranwala,Silver,660.0,Petrol,Suzuki,50000,Every,Un-Registered,Automatic,1905.0,2675000.0,Suzuki,Every,14.79946031214395
7857662,Imported,Unknown,Gujranwala,Silver,660.0,Petrol,Nissan,35000,Dayz,Un-Registered,Automatic,1905.0,3650000.0,Nissan,Other,15.11023799953124
7810618,Imported,Unknown,Karachi,Green,1000.0,Petrol,Toyota,17338,Passo,Un-Registered,Automatic,1905.0,4500000.0,Toyota,Passo,15.319588176962746
7810534,Imported,Unknown,Karachi,Silver,1000.0,Petrol,Toyota,18925,Yaris,Un-Registered,Automatic,1905.0,5200000.0,Toyota,Yaris,15.46416937585933
7832495,Unknown,Mini Van,Lahore,White,1000.0,Petrol,Changan,32884,Karvaan,Lahore,Manual,1905.0,2290000.0,Changan,Other,14.64406281221155
7929203,Imported,SUV,Toba,Blue,3000.0,Diesel,Toyota,160000,Prado,Lahore,Automatic,1905.0,8800000.0,Toyota,Prado,15.990262393084793
7929765,Unknown,Sedan,Gujranwala,Crystal Black,1800.0,Petrol,Honda,125000,Civic,Lahore,Automatic,1905.0,2020000.0,Honda,Civic,14.51860856442677
7929186,Imported,Unknown,Abbottabad,White,1000.0,Petrol,Suzuki,999999,Khyber,Rawalpindi,Manual,1905.0,360000.0,Suzuki,Khyber,12.793862088206213
7929197,Unknown,Sedan,Islamabad,Silver,1500.0,Petrol,Honda,43500,City,Islamabad,Automatic,1905.0,4270000.0,Honda,City,15.267124619396817
7929769,Unknown,Sedan,Lahore,Silver,1800.0,Petrol,Honda,30000,Civic,Lahore,Automatic,1905.0,6550000.0,Honda,Civic,15.694975760283178
7929767,Unknown,Sedan,Islamabad,Crystal Black,1300.0,Petrol,Honda,270000,City,Islamabad,Manual,1905.0,1850000.0,Honda,City,14.430696737594902
7929770,Unknown,Hatchback,Karachi,Blue,1000.0,Petrol,Suzuki,100000,Cultus,Sindh,Manual,1905.0,730000.0,Suzuki,Cultus,13.500801182986649
7929099,Unknown,Sedan,Lahore,Silver,1300.0,Petrol,Honda,123456,City,Lahore,Manual,1905.0,900000.0,Honda,City,13.710151153416941
7929772,Imported,Hatchback,Islamabad,Turquoise,1000.0,Petrol,Toyota,149631,Passo,Islamabad,Automatic,1905.0,1850000.0,Toyota,Passo,14.430696737594902
7929776,Unknown,Sedan,Gujranwala,White,1300.0,Petrol,Honda,150000,City,Sindh,Manual,1905.0,780000.0,Honda,City,13.567050480716235
7929775,Unknown,Hatchback,Karachi,Snow White Pearl,800.0,Petrol,Suzuki,1000,Mehran,Sindh,Manual,1905.0,490000.0,Suzuki,Mehran,13.102162710901053
7929773,Unknown,Sedan,Sialkot,Super white,1798.0,Petrol,Toyota,24000,Corolla,Islamabad,Automatic,1905.0,6300000.0,Toyota,Corolla,15.656060350091908
7929778,Unknown,Sedan,Faisalabad,Taffeta White,1500.0,Petrol,Honda,96000,City,Faisalabad,Manual,1905.0,3300000.0,Honda,City,15.009433329466965
7929631,Unknown,Sedan,Hyderabad,Silver,1300.0,Petrol,Toyota,130000,Corolla,Karachi,Manual,1905.0,2000000.0,Toyota,Corolla,14.508658238524095
7929783,Imported,Unknown,Islamabad,Blue,660.0,Petrol,Daihatsu,137000,Mira,Islamabad,Automatic,1905.0,2560000.0,Daihatsu,Mira,14.75551820708067
7929781,Unknown,Sedan,Karachi,Dorado Gold,1300.0,Petrol,Toyota,84000,Corolla,Karachi,Manual,1905.0,3400000.0,Toyota,Corolla,15.039286283703994
7929785,Unknown,Hatchback,Lahore,Solid White,1000.0,Petrol,Suzuki,86000,Cultus,Lahore,Manual,1905.0,850000.0,Suzuki,Cultus,13.652992804936396
7929784,Unknown,Sedan,Karachi,Gold,1300.0,Petrol,Toyota,75000,Corolla,Karachi,Manual,1905.0,2400000.0,Toyota,Corolla,14.690979711984754
7929786,Imported,Station Wagon,Karachi,Silver,1500.0,Petrol,Nissan,139000,Wingroad,Karachi,Automatic,1905.0,2000000.0,Nissan,Other,14.508658238524095
7929787,Unknown,Hatchback,Multan,White,660.0,Petrol,Suzuki,70000,Alto,Multan,Manual,1905.0,2170000.0,Suzuki,Alto,14.59023818634603
7929789,Unknown,Sedan,Lahore,Silky Silver,1800.0,Petrol,Honda,167000,Civic,Punjab,Manual,1905.0,1800000.0,Honda,Civic,14.403297778421795
7909760,Imported,Hatchback,Lahore,Blue,1000.0,Petrol,Toyota,138163,Vitz,Lahore,Automatic,1905.0,3175000.0,Toyota,Vitz,14.97081850526951
7900643,Unknown,Sedan,Karachi,Maroon,1300.0,Petrol,Honda,210000,City,Sindh,Manual,1905.0,750000.0,Honda,City,13.527829818844937
7928905,Unknown,Sedan,Mirpur,Bronze,1500.0,Petrol,Honda,296000,Civic,Mirpur A.K.,Manual,1905.0,1700000.0,Honda,Civic,14.346139397261565
7908034,Imported,Sedan,Lahore,Unknown,1500.0,Petrol,Toyota,64823,Corolla,Un-Registered,Automatic,1905.0,7000000.0,Toyota,Corolla,15.76142084987672
7929737,Unknown,Hatchback,Lahore,Black,1000.0,Petrol,KIA,7000,Picanto,Punjab,Automatic,1905.0,3250000.0,KIA,Other,14.99416586199818
7858368,Unknown,Sedan,Lahore,Silver,1999.0,Petrol,Hyundai,23331,Elantra,Lahore,Automatic,1905.0,6800000.0,Hyundai,Other,15.732433317205148
7929740,Unknown,Sedan,Karachi,Grey Graphite,1300.0,Petrol,Toyota,87600,Corolla,Karachi,Manual,1905.0,2900000.0,Toyota,Corolla,14.88022163978423
7627966,Unknown,Sedan,Faisalabad,White,1300.0,Petrol,Toyota,585000,Corolla,Lahore,Manual,1905.0,1900000.0,Toyota,Corolla,14.45736497045232
7929748,Unknown,Sedan,Islamabad,Black,1300.0,Petrol,Toyota,150000,Corolla,Lahore,Automatic,1905.0,1450000.0,Toyota,Corolla,14.187074804051692
7929721,Unknown,Hatchback,Karachi,Grey,996.0,Petrol,Toyota,63000,Yaris,Un-Registered,Automatic,1905.0,5050000.0,Toyota,Yaris,15.434898999271326
7929745,Imported,SUV,Hazro,Silver,660.0,Petrol,Daihatsu,1000,Terios,Sialkot,Manual,1905.0,1850000.0,Daihatsu,Other,14.430696737594902
7929736,Unknown,Hatchback,Sahiwal,Silver,1000.0,Petrol,Suzuki,32000,Cultus,Lahore,Manual,1905.0,750000.0,Suzuki,Cultus,13.527829818844937
7929749,Unknown,Hatchback,Lahore,Snow White Pearl,800.0,Petrol,Suzuki,85000,Mehran,Lahore,Manual,1905.0,625000.0,Suzuki,Mehran,13.345508528717259
7929751,Unknown,Unknown,Islamabad,White,1300.0,Petrol,Suzuki,140910,Baleno,Lahore,Manual,1905.0,800000.0,Suzuki,Other,13.592368256649284
7891055,Unknown,Hatchback,Karachi,Grey,660.0,Petrol,Suzuki,15000,Alto,Karachi,Automatic,1905.0,2790000.0,Suzuki,Alto,14.841552512220423
7929752,Unknown,Pick Up,Islamabad,Solid White,800.0,Petrol,Suzuki,20000,Ravi,Rawalpindi,Manual,1905.0,1300000.0,Suzuki,Other,14.077875591662238
7929635,Unknown,Compact sedan,Lahore,Unknown,1497.0,Petrol,Honda,875,City,Lahore,Automatic,1905.0,5850000.0,Honda,City,15.581952390148196
7929742,Unknown,Sedan,Lahore,Super White,1600.0,Petrol,Toyota,75000,Corolla,Lahore,Automatic,1905.0,4875000.0,Toyota,Corolla,15.39963086754227
7929744,Unknown,Hatchback,Faisalabad,Silver,1300.0,Petrol,FAW,93000,V2,Faisalabad,Manual,1905.0,1450000.0,FAW,Other,14.187074804051692
7929754,Imported,Unknown,Peshawar,White,660.0,Petrol,Suzuki,77000,Alto,Islamabad,Automatic,1905.0,3060000.0,Suzuki,Alto,14.933925800725895
7929753,Unknown,Hatchback,Lahore,Silver,800.0,Petrol,Suzuki,72000,Mehran,Punjab,Manual,1905.0,1225000.0,Suzuki,Mehran,14.018452218287162
7929758,Unknown,Sedan,Lahore,Gold,1300.0,Petrol,Suzuki,100,Baleno,Karachi,Manual,1905.0,1150000.0,Suzuki,Other,13.955273369904273
7929759,Unknown,Hatchback,Lahore,Silky Silver,1000.0,Petrol,Suzuki,20000,Cultus,Lahore,Manual,1905.0,3250000.0,Suzuki,Cultus,14.99416586199818
7929251,Unknown,Sedan,Wah,Black Mica,1300.0,Petrol,Toyota,65000,Corolla,Islamabad,Manual,1905.0,2650000.0,Toyota,Corolla,14.790070575320824
7929651,Unknown,Hatchback,Lahore,White,800.0,Petrol,Suzuki,66000,Mehran,Lahore,Manual,1905.0,1130000.0,Suzuki,Mehran,13.937729075643883
7929760,Unknown,Sedan,Lala,Crystal Black Pearl,1300.0,Petrol,Honda,228000,City,Lahore,Manual,1905.0,240000.0,Honda,City,12.388398368982115
7929212,Unknown,Mini Van,Faisalabad,White,800.0,Petrol,Suzuki,45800,Bolan,Faisalabad,Manual,1905.0,750000.0,Suzuki,Bolan,13.527829818844937
7929763,Unknown,Sedan,Karachi,White,1300.0,Petrol,Toyota,84000,Corolla,Sindh,Manual,1905.0,2930000.0,Toyota,Corolla,14.89051332229012
7929764,Unknown,Sedan,Karachi,Silver Metallic,1598.0,Petrol,Toyota,21000,Corolla,Karachi,Automatic,1905.0,5600000.0,Toyota,Corolla,15.53827733427679
7765742,Unknown,SUV,Lahore,Fery Red,1999.0,Petrol,KIA,36631,Sportage,Lahore,Automatic,1905.0,7200000.0,KIA,Sportage,15.789591722875162
7929709,Imported,Compact SUV,Islamabad,White,1500.0,Hybrid,Haval,1,H6,Un-Registered,Automatic,1905.0,13400000.0,Other,Other,16.410765339548004
7929710,Unknown,Hatchback,Karachi,Solid White,1300.0,Petrol,Suzuki,22000,Swift,Sindh,Automatic,1905.0,3150000.0,Suzuki,Swift,14.962913328262083
7588016,Imported,Unknown,Karachi,White,2000.0,Petrol,Mazda,112000,Bongo,Karachi,Automatic,1905.0,1850000.0,Other,Other,14.430696737594902
7929713,Unknown,Hatchback,Sadiqabad,Silky Silver,1300.0,Petrol,Suzuki,75660,Swift,Punjab,Manual,1905.0,2450000.0,Suzuki,Swift,14.711598990684092
7929715,Imported,Hatchback,Multan,Grey,1000.0,Petrol,Toyota,80000,Vitz,Karachi,Automatic,1905.0,257000.0,Toyota,Vitz,12.456835254920371
7929711,Imported,Hatchback,Rahim,Nighthawk Black Pearl,1500.0,Hybrid,Honda,100000,Fit,Islamabad,Automatic,1905.0,3700000.0,Honda,Other,15.123843647884687
7929716,Unknown,Hatchback,Karachi,Solid White,796.0,Petrol,Suzuki,85000,Mehran,Karachi,Manual,1905.0,745000.0,Suzuki,Mehran,13.521140839642674
7929717,Unknown,Sedan,Chishtian,Super White,1300.0,Petrol,Toyota,13000,Yaris,Un-Registered,Manual,1905.0,4200000.0,Toyota,Yaris,15.250595321348806
7929719,Imported,Hatchback,Karachi,Yellow,660.0,Petrol,Daihatsu,123,Mira,Sindh,Automatic,1905.0,1895000.0,Daihatsu,Mira,14.45472992420301
7929722,Unknown,SUV,Bannu,Attitude Black,2800.0,Diesel,Toyota,17000,Fortuner,Islamabad,Automatic,1905.0,18000000.0,Toyota,Fortuner,16.705882371415992
7929720,Unknown,Sedan,Rawalpindi,Grey,1600.0,Petrol,Honda,150000,Civic,Islamabad,Automatic,1905.0,1350000.0,Honda,Civic,14.115615891155079
7929723,Imported,Unknown,Quetta,White,1500.0,Hybrid,Toyota,95000,Prius,Karachi,Automatic,1905.0,3050000.0,Toyota,Prius,14.930652476452392
7929726,Unknown,Sedan,Lahore,White,1600.0,Petrol,Honda,291393,Civic,Lahore,Automatic,1905.0,1280000.0,Honda,Civic,14.062371417145494
7929727,Unknown,Hatchback,Rahim,Snow White Pearl,800.0,Petrol,Suzuki,75000,Mehran,Rahim Yar Khan,Manual,1905.0,550000.0,Suzuki,Mehran,13.217675375388819
7927704,Unknown,Sedan,Karachi,Lunar Silver Metallic,1800.0,Petrol,Honda,89000,Civic,Sindh,Automatic,1905.0,5150000.0,Honda,Civic,15.454507466814658
7929733,Unknown,Hatchback,Karachi,Graphite Grey,660.0,Petrol,Suzuki,35000,Alto,Karachi,Manual,1905.0,2100000.0,Suzuki,Alto,14.557448378884015
7929734,Unknown,Sedan,Karachi,Attitude Black,1798.0,Petrol,Toyota,16000,Corolla,Karachi,Automatic,1905.0,7700000.0,Toyota,Corolla,15.856731016694035
7929730,Unknown,Crossover,Lahore,Clear White,1368.0,Petrol,KIA,5000,Stonic,Lahore,Automatic,1905.0,6400000.0,KIA,Other,15.671808704579888
7929735,Unknown,Hatchback,Peshawar,Solid White,796.0,Petrol,Suzuki,6025,Mehran,Peshawar,Manual,1905.0,1320000.0,Suzuki,Mehran,14.093143052138025
7929678,Unknown,Sedan,Multan,White,1800.0,Petrol,Honda,34000,Civic,Islamabad,Automatic,1905.0,5165000.0,Honda,Civic,15.4574158541467
7587771,Imported,Hatchback,Lahore,Gray Metallic,996.0,Petrol,Toyota,35027,Vitz,Punjab,Automatic,1905.0,4400000.0,Toyota,Vitz,15.29711532616119
7914308,Unknown,Sedan,Lahore,Crystal Black,1300.0,Petrol,Honda,266647,City,Lahore,Manual,1905.0,1850000.0,Honda,City,14.430696737594902
7917386,Unknown,Compact sedan,Lahore,Lunar Silver Metallic,1200.0,Petrol,Honda,11879,City,Punjab,Automatic,1905.0,4900000.0,Honda,City,15.404745967162468
7778089,Imported,Sedan,Lahore,Super White,1000.0,Petrol,Toyota,88696,Belta,Islamabad,Automatic,1905.0,2000000.0,Toyota,Other,14.508658238524095
7744003,Imported,SUV,Lahore,Unknown,2800.0,Petrol,BMW,125787,X5,Lahore,Automatic,1905.0,4500000.0,Other,Other,15.319588176962746
7803721,Unknown,Sedan,Lahore,Attitude Black,1798.0,Petrol,Toyota,75638,Corolla,Punjab,Automatic,1905.0,4600000.0,Toyota,Corolla,15.341567078850604
7868355,Imported,Hatchback,Lahore,Blue,660.0,Petrol,Mitsubishi,242878,Ek,Lahore,Automatic,1905.0,1480000.0,Mitsubishi,Other,14.207553321415745
7903796,Unknown,Hatchback,Lahore,Silky Silver,1300.0,Petrol,Suzuki,36421,Swift,Lahore,Manual,1905.0,2825000.0,Suzuki,Swift,14.854019276544916
7929687,Imported,Hatchback,Islamabad,Red,660.0,Petrol,Honda,60000,N,Lahore,Automatic,1905.0,2750000.0,Honda,Other,14.827111833279051
7929689,Imported,Unknown,Karachi,Red,660.0,Petrol,Daihatsu,70000,Mira,Karachi,Automatic,1905.0,2600000.0,Daihatsu,Mira,14.77102238760702
7857760,Unknown,Sedan,Lahore,Silver Metallic,1300.0,Petrol,Toyota,70017,Corolla,Lahore,Manual,1905.0,3400000.0,Toyota,Corolla,15.039286283703994
7929693,Imported,Unknown,Lahore,Unknown,660.0,Petrol,Daihatsu,10000,Taft,Un-Registered,Automatic,1905.0,3680000.0,Daihatsu,Other,15.118423581884207
7929695,Unknown,Compact sedan,Islamabad,White,1500.0,Petrol,Honda,20000,City,Islamabad,Automatic,1905.0,5600000.0,Honda,City,15.53827733427679
7929692,Unknown,Hatchback,Hyderabad,Graphite Grey,1000.0,Petrol,Suzuki,103000,Cultus,Sindh,Manual,1905.0,1700000.0,Suzuki,Cultus,14.346139397261565
7401355,Unknown,Sedan,Bahawalpur,Black,1300.0,Petrol,Honda,99000,City,Islamabad,Manual,1905.0,2875000.0,Honda,City,14.871563580039615
7929702,Unknown,Hatchback,Mansehra,Graphite Grey,800.0,Petrol,Suzuki,32000,Mehran,Lahore,Manual,1905.0,1120000.0,Suzuki,Mehran,13.928840136128022
7929699,Unknown,Sedan,Faisalabad,Pearl Black,1300.0,Petrol,Suzuki,175000,Liana,Faisalabad,Manual,1905.0,975000.0,Suzuki,Other,13.790193775620484
7929704,Unknown,Hatchback,Muzaffarabad,Gold,796.0,Petrol,Suzuki,100000,Mehran,Islamabad,Manual,1905.0,1380000.0,Suzuki,Mehran,14.137594781770806
7929703,Unknown,Sedan,Lahore,Grey,1600.0,Petrol,Honda,110792,Civic,Lahore,Manual,1905.0,2000000.0,Honda,Civic,14.508658238524095
7908598,Unknown,Sedan,Sialkot,White,1500.0,Petrol,Honda,750,Civic,Un-Registered,Automatic,1905.0,8700000.0,Honda,Civic,15.978833698567334
7929706,Unknown,Sedan,Islamabad,Taffeta White,1800.0,Petrol,Honda,57000,Civic,Islamabad,Automatic,1905.0,5880000.0,Honda,Civic,15.587067489942822
7896257,Unknown,Sedan,Lahore,Black,1200.0,Petrol,Audi,72000,A3,Lahore,Automatic,1905.0,8800000.0,Audi,Other,15.990262393084793
7929707,Unknown,Hatchback,Faisalabad,Silver,660.0,Petrol,Suzuki,39001,Alto,Punjab,Manual,1905.0,2275000.0,Suzuki,Alto,14.637491049927531
7911216,Unknown,Hatchback,Lahore,Black,998.0,Petrol,KIA,38810,Picanto,Lahore,Automatic,1905.0,3200000.0,KIA,Other,14.978661680269907
7898128,Unknown,Hatchback,Lahore,Graphite Grey,796.0,Petrol,Suzuki,53157,Mehran,Lahore,Manual,1905.0,980000.0,Suzuki,Mehran,13.795308871054397
7896012,Unknown,Sedan,Lahore,Lunar Silver Metallic,1800.0,Petrol,Honda,115130,Civic,Islamabad,Automatic,1905.0,5190000.0,Honda,Civic,15.46224444782028
7759552,Unknown,MPV,Lahore,Modern Steel Metallic,1500.0,Petrol,Honda,14902,BR-V,Islamabad,Automatic,1905.0,6000000.0,Honda,BR-V,15.607270193858982
7887877,Unknown,Mini Van,Lahore,White,1000.0,Petrol,Changan,12813,Karvaan,Punjab,Manual,1905.0,2780000.0,Changan,Other,14.837961845378985
7892071,Unknown,Sedan,Lahore,Grey Graphite,1300.0,Petrol,Toyota,125964,Corolla,Lahore,Manual,1905.0,3300000.0,Toyota,Corolla,15.009433329466965
7928993,Unknown,SUV,Karachi,Attitude Metallic,3500.0,Petrol,Toyota,80,Land,Un-Registered,Automatic,1905.0,102500000.0,Toyota,Land,18.445373366298835
7904286,Unknown,Sedan,Lahore,Unknown,1800.0,Petrol,Honda,47172,Civic,Punjab,Automatic,1905.0,7100000.0,Honda,Civic,15.775605482856605
7913772,Unknown,Sedan,Lahore,Crystal Black,1800.0,Petrol,Honda,59098,Civic,Lahore,Automatic,1905.0,5600000.0,Honda,Civic,15.53827733427679
7908359,Unknown,Crossover,Lahore,Black Pearl,1490.0,Petrol,MG,33949,HS,Lahore,Automatic,1905.0,6850000.0,MG,Other,15.739759356223798
7929696,Imported,Unknown,Charsadda,White,1000.0,Petrol,Toyota,195000,Passo,Islamabad,Automatic,1905.0,2260000.0,Toyota,Passo,14.630875813726247
7904138,Unknown,Sedan,Lahore,Diamond Black,1800.0,Petrol,Mercedes,176196,Benz,Lahore,Automatic,1905.0,3500000.0,Mercedes,Benz,15.068273812173887
7831204,Unknown,Sedan,Lahore,Silver Metallic,1300.0,Petrol,Toyota,80362,Corolla,Multan,Automatic,1905.0,3980000.0,Toyota,Corolla,15.19679262851687
7929666,Imported,Micro Van,Sialkot,Silver,660.0,Petrol,Suzuki,100000,Every,Lahore,Automatic,1905.0,1580000.0,Suzuki,Every,14.272936037914342
7800362,Unknown,Crossover,Lahore,Teffeta White,1500.0,Petrol,Honda,76,HR-V,Un-Registered,Automatic,1905.0,7550000.0,Honda,Other,15.83705825367553
7929669,Unknown,Sedan,Lahore,Super White,1600.0,Petrol,Toyota,128000,Corolla,Punjab,Automatic,1905.0,4400000.0,Toyota,Corolla,15.29711532616119
7929662,Unknown,Hatchback,Karachi,Solid White,1000.0,Petrol,Suzuki,65000,Cultus,Sindh,Manual,1905.0,1370000.0,Suzuki,Cultus,14.130322027731049
7929671,Unknown,Hatchback,Bahawalpur,White,1000.0,Petrol,Suzuki,84411,Cultus,Karachi,Manual,1905.0,950000.0,Suzuki,Cultus,13.76421831620775
7929675,Unknown,Sedan,Karachi,Black,1300.0,Petrol,Toyota,350000,Corolla,Karachi,Manual,1905.0,850000.0,Toyota,Corolla,13.652992804936396
7638926,Unknown,Sedan,Multan,White,1300.0,Petrol,Toyota,27000,Yaris,Karachi,Manual,1905.0,4200000.0,Toyota,Yaris,15.250595321348806
7756753,Imported,Hatchback,Lahore,Beige,660.0,Petrol,Suzuki,76000,Alto,Lahore,Automatic,1905.0,3300000.0,Suzuki,Alto,15.009433329466965
7929680,Unknown,Hatchback,Karachi,Blue,800.0,Petrol,Suzuki,14685,Mehran,Sindh,Manual,1905.0,540000.0,Suzuki,Mehran,13.199326270390594
7929681,Unknown,Unknown,Karachi,White,1300.0,Petrol,Toyota,98200,Corolla,Sindh,Manual,1905.0,496000.0,Toyota,Corolla,13.114333221834064
7929682,Unknown,Sedan,Rahim,Taffeta White,1300.0,Petrol,Honda,80000,City,Sindh,Manual,1905.0,2700000.0,Honda,City,14.80876270134486
7929683,Unknown,Hatchback,Wah,Silver,1000.0,Petrol,Suzuki,70000,Cultus,Islamabad,Manual,1905.0,2715000.0,Suzuki,Cultus,14.81430287967423
7708674,Imported,Hatchback,Lahore,White,1300.0,Hybrid,Honda,122650,Fit,Islamabad,Automatic,1905.0,3050000.0,Honda,Other,14.930652476452392
7842637,Unknown,Sedan,Lahore,Taffeta White,1800.0,Petrol,Honda,38236,Civic,Lahore,Automatic,1905.0,6700000.0,Honda,Civic,15.717618233614914
7733579,Imported,Unknown,Lahore,White,1200.0,Hybrid,Nissan,20083,Kicks,Punjab,Automatic,1905.0,8400000.0,Nissan,Other,15.943742382861155
7929685,Unknown,Hatchback,Islamabad,Silver Metallic,800.0,Petrol,Suzuki,232000,Mehran,Lahore,Manual,1905.0,650000.0,Suzuki,Mehran,13.384729180332174
7929670,Unknown,Hatchback,Lahore,Graphite Grey,796.0,Petrol,Suzuki,40000,Mehran,Islamabad,Manual,1905.0,1095000.0,Suzuki,Mehran,13.90626583447433
7694249,Unknown,Hatchback,Lahore,Graphite Grey,660.0,Petrol,Suzuki,31292,Alto,Punjab,Manual,1905.0,2420000.0,Suzuki,Alto,14.699278511355924
7824096,Imported,SUV,Lahore,White,4700.0,Petrol,Toyota,101819,Land,Lahore,Automatic,1905.0,11200000.0,Toyota,Land,16.231424425551033
7652806,Unknown,Hatchback,Lahore,Unknown,1000.0,Petrol,Suzuki,99892,Alto,Karachi,Manual,1905.0,1400000.0,Suzuki,Alto,14.151983508870947
7660863,Unknown,Sedan,Lahore,White,1800.0,Petrol,Toyota,21349,Corolla,Sindh,Automatic,1905.0,7150000.0,Toyota,Corolla,15.78262305453032
7649015,Unknown,Sedan,Lahore,Taffeta White,1800.0,Petrol,Honda,128773,Civic,Punjab,Automatic,1905.0,4700000.0,Honda,Civic,15.363073279446223
7689968,Unknown,Sedan,Lahore,Unknown,1500.0,Petrol,Honda,51845,Civic,Islamabad,Automatic,1905.0,6890000.0,Honda,Civic,15.745581788127712
7729821,Unknown,Hatchback,Lahore,Solid White,660.0,Petrol,Suzuki,4775,Alto,Punjab,Manual,1905.0,2545000.0,Suzuki,Alto,14.749641600893991
7712967,Unknown,Hatchback,Lahore,Graphite Grey,1000.0,Petrol,Suzuki,67249,Cultus,Lahore,Manual,1905.0,2000000.0,Suzuki,Cultus,14.508658238524095
7929057,Unknown,Hatchback,Swabi,Solid White,796.0,Unknown,Suzuki,12345,Mehran,Rawalpindi,Manual,1905.0,1120000.0,Suzuki,Mehran,13.928840136128022
7626026,Imported,Hatchback,Lahore,Blue,1500.0,Hybrid,Toyota,155000,Aqua,Lahore,Automatic,1905.0,3550000.0,Toyota,Other,15.0824584431417
7609750,Unknown,Hatchback,Lahore,Silver,660.0,Petrol,Suzuki,1500,Alto,Lahore,Automatic,1905.0,3090000.0,Suzuki,Alto,14.94368197249847
7929654,Imported,Hatchback,Karachi,Black,1500.0,Hybrid,Toyota,90000,Aqua,Karachi,Automatic,1905.0,4250000.0,Toyota,Other,15.26242977619469
